,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude,Sales_Price
824,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,77.0,11422.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Very_Good,Average,2007.0,2008.0,Hip,CompShg,VinylSd,VinylSd,Stone,352.0,Good,Typical,PConc,Excellent,Typical,Av,GLQ,3,Unf,0.0,479.0,1838.0,GasA,Excellent,Y,SBrkr,1838.0,0.0,0.0,1838.0,1,0,2,0,3,1,Good,7,Typ,2,Good,Attchd,RFn,2,524.0,Typical,Typical,Paved,154.0,222.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2009.0,WD ,Normal,-93.690364,42.025577,272500.0
825,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,122.0,11923.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Excellent,Average,2007.0,2007.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Excellent,Typical,No,Unf,7,Unf,0.0,1800.0,1800.0,GasA,Excellent,Y,SBrkr,1800.0,0.0,0.0,1800.0,0,0,2,0,2,1,Excellent,7,Typ,0,No_Fireplace,Attchd,Fin,2,702.0,Typical,Typical,Paved,288.0,136.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2009.0,WD ,Normal,-93.689072,42.024628,239000.0
826,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,68.0,8814.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Stone,180.0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0.0,270.0,1604.0,GasA,Excellent,Y,SBrkr,1604.0,0.0,0.0,1604.0,1,0,2,1,3,1,Good,8,Typ,1,Good,Attchd,RFn,2,660.0,Typical,Typical,Paved,123.0,110.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,3,2009.0,WD ,Abnorml,-93.689071,42.024596,220000.0
827,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,64.0,6762.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2007.0,2007.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0.0,380.0,1282.0,GasA,Excellent,Y,SBrkr,1290.0,0.0,0.0,1290.0,1,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,RFn,2,662.0,Typical,Typical,Paved,168.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2009.0,WD ,Normal,-93.691433,42.024613,200000.0
828,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,95.0,10324.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Very_Good,Average,2008.0,2008.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,140.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0.0,382.0,1254.0,GasA,Excellent,Y,SBrkr,1254.0,0.0,0.0,1254.0,1,0,2,0,2,1,Good,5,Typ,0,No_Fireplace,Attchd,RFn,3,810.0,Typical,Typical,Paved,168.0,92.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,3,2009.0,WD ,Normal,-93.69157,42.024765,221800.0
829,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,64.0,7314.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2007.0,2007.0,Gable,CompShg,VinylSd,VinylSd,Stone,82.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0.0,508.0,1232.0,GasA,Excellent,Y,SBrkr,1232.0,0.0,0.0,1232.0,1,0,2,0,2,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,2,632.0,Typical,Typical,Paved,132.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,2,2009.0,WD ,Normal,-93.690111,42.024327,194500.0
830,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78.0,11645.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Very_Good,Average,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,Good,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0.0,1474.0,1498.0,GasA,Excellent,Y,SBrkr,1498.0,0.0,0.0,1498.0,0,0,2,0,3,1,Good,7,Typ,1,Good,Attchd,Fin,3,844.0,Typical,Typical,Paved,144.0,98.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,3,2009.0,WD ,Normal,-93.689066,42.024399,237000.0
831,Two_Story_1946_and_Newer,Residential_Low_Density,79.0,11646.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Above_Average,Average,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,Av,Unf,7,Unf,0.0,704.0,704.0,GasA,Excellent,Y,SBrkr,704.0,718.0,0.0,1422.0,0,0,2,1,3,1,Good,7,Typ,1,Good,Attchd,Fin,2,440.0,Typical,Typical,Paved,36.0,28.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2009.0,WD ,Normal,-93.689081,42.02322,173000.0
832,Split_or_Multilevel,Residential_Low_Density,0.0,12800.0,Pave,No_Alley_Access,Regular,Low,AllPub,Inside,Mod,Sawyer_West,Norm,Norm,OneFam,SLvl,Good,Average,1989.0,1989.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,145.0,Good,Typical,PConc,Good,Typical,Gd,GLQ,3,Unf,0.0,0.0,1518.0,GasA,Good,Y,SBrkr,1644.0,0.0,0.0,1644.0,1,1,2,0,2,1,Good,5,Typ,1,Typical,Attchd,Fin,2,569.0,Typical,Typical,Paved,80.0,0.0,0.0,0.0,396.0,0.0,No_Pool,No_Fence,None,0.0,8,2009.0,WD ,Normal,-93.685125,42.029772,275000.0
833,Two_Story_1946_and_Newer,Residential_Low_Density,0.0,16698.0,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,CulDSac,Mod,Clear_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,1992.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0.0,649.0,1449.0,GasA,Good,Y,SBrkr,944.0,815.0,0.0,1759.0,1,0,2,1,3,1,Good,7,Typ,1,Typical,Attchd,Unf,2,525.0,Typical,Typical,Paved,150.0,193.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2009.0,WD ,Normal,-93.679297,42.02792,233500.0
834,Two_Story_1946_and_Newer,Residential_Low_Density,0.0,28698.0,Pave,No_Alley_Access,Moderately_Irregular,Low,AllPub,CulDSac,Sev,Clear_Creek,Norm,Norm,OneFam,Two_Story,Average,Average,1967.0,1967.0,Flat,Tar&Grv,Plywood,Plywood,None,0.0,Typical,Typical,PConc,Typical,Good,Gd,LwQ,4,ALQ,764.0,0.0,1013.0,GasA,Typical,Y,SBrkr,1160.0,966.0,0.0,2126.0,0,1,2,1,3,1,Typical,7,Min2,0,No_Fireplace,Attchd,Fin,2,538.0,Typical,Typical,Paved,486.0,0.0,0.0,0.0,225.0,0.0,No_Pool,No_Fence,None,0.0,6,2009.0,WD ,Abnorml,-93.6825646,42.0255464,185000.0
835,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,82.0,12464.0,Pave,No_Alley_Access,Moderately_Irregular,Low,AllPub,Corner,Mod,College_Creek,Norm,Norm,OneFam,One_Story,Average,Average,1996.0,1996.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Good,PConc,Good,Typical,No,GLQ,3,Unf,0.0,308.0,1040.0,GasA,Good,Y,SBrkr,1040.0,0.0,0.0,1040.0,1,0,1,0,3,1,Good,6,Typ,0,No_Fireplace,Detchd,Unf,2,576.0,Typical,Typical,Paved,168.0,0.0,0.0,0.0,0.0,0.0,No_Pool,Good_Privacy,None,0.0,11,2009.0,WD ,Normal,-93.691883,42.021171,152000.0
836,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65.0,9757.0,Pave,No_Alley_Access,Regular,Low,AllPub,Inside,Mod,College_Creek,Norm,Norm,OneFam,One_Story,Average,Good,1994.0,1994.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Good,PConc,Typical,Typical,No,ALQ,1,Unf,0.0,235.0,990.0,GasA,Excellent,Y,SBrkr,990.0,0.0,0.0,990.0,1,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,RFn,1,440.0,Typical,Typical,Paved,66.0,0.0,0.0,0.0,92.0,0.0,No_Pool,No_Fence,None,0.0,10,2009.0,WD ,Normal,-93.692135,42.021176,143000.0
837,Two_Story_1946_and_Newer,Residential_Low_Density,65.0,15426.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1997.0,1997.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0.0,107.0,928.0,GasA,Excellent,Y,SBrkr,928.0,836.0,0.0,1764.0,1,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,2,470.0,Typical,Typical,Paved,276.0,99.0,0.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,None,0.0,8,2009.0,WD ,Normal,-93.688372,42.021207,231500.0
838,Two_Story_1946_and_Newer,Residential_Low_Density,43.0,10667.0,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,PosN,Norm,OneFam,Two_Story,Good,Above_Average,1996.0,1996.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,ALQ,344.0,70.0,799.0,GasA,Excellent,Y,SBrkr,827.0,834.0,0.0,1661.0,1,0,2,1,3,1,Good,6,Typ,1,Typical,Attchd,RFn,2,550.0,Typical,Typical,Paved,158.0,61.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2009.0,ConLw,Normal,-93.690401,42.020817,212000.0
839,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65.0,14753.0,Pave,No_Alley_Access,Moderately_Irregular,Low,AllPub,Inside,Gtl,College_Creek,PosN,Norm,OneFam,One_Story,Good,Average,1998.0,1998.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0.0,513.0,1463.0,GasA,Excellent,Y,SBrkr,1463.0,0.0,0.0,1463.0,1,0,2,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,Fin,2,539.0,Typical,Typical,Paved,0.0,81.0,0.0,0.0,0.0,0.0,No_Pool,Good_Privacy,None,0.0,12,2009.0,WD ,Normal,-93.691355,42.019784,207000.0
840,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,112.0,10859.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,Average,1994.0,1995.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Typical,PConc,Good,Typical,No,Unf,7,Unf,0.0,1097.0,1097.0,GasA,Excellent,Y,SBrkr,1097.0,0.0,0.0,1097.0,0,0,1,1,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,Unf,2,672.0,Typical,Typical,Paved,392.0,64.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2009.0,WD ,Normal,-93.691585,42.018996,145000.0
841,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60.0,8072.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,Average,1994.0,1995.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Good,PConc,Good,Good,No,ALQ,1,Unf,0.0,244.0,990.0,GasA,Excellent,Y,SBrkr,990.0,0.0,0.0,990.0,1,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,Unf,2,480.0,Typical,Typical,Paved,0.0,64.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2009.0,WD ,Normal,-93.6928668,42.0197228,138000.0
842,Two_Story_1946_and_Newer,Residential_Low_Density,80.0,10400.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,1998.0,1998.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Typical,PConc,Good,Typical,Av,Unf,7,Unf,0.0,866.0,866.0,GasA,Excellent,Y,SBrkr,866.0,913.0,0.0,1779.0,0,0,2,1,3,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,2,546.0,Typical,Typical,Paved,198.0,36.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,3,2009.0,WD ,Normal,-93.690548,42.018597,197900.0
843,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78.0,10335.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,1999.0,1999.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,Good,Typical,PConc,Good,Typical,Gd,GLQ,3,Unf,0.0,811.0,1490.0,GasA,Excellent,Y,SBrkr,1501.0,0.0,0.0,1501.0,1,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,2,577.0,Typical,Typical,Paved,144.0,29.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2009.0,WD ,Normal,-93.690324,42.017569,204000.0
844,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,68.0,9017.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,1999.0,1999.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0.0,871.0,1431.0,GasA,Excellent,Y,SBrkr,1431.0,0.0,0.0,1431.0,1,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,Fin,2,666.0,Typical,Typical,Paved,0.0,35.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,9,2009.0,WD ,Normal,-93.691667,42.016903,192000.0
845,Two_Story_1946_and_Newer,Residential_Low_Density,70.0,8750.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1998.0,1998.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,Typical,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0.0,322.0,928.0,GasA,Excellent,Y,SBrkr,928.0,844.0,0.0,1772.0,1,0,2,1,3,1,Typical,7,Typ,1,Typical,Attchd,RFn,2,492.0,Typical,Typical,Paved,150.0,96.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2009.0,WD ,Normal,-93.688383,42.018667,200000.0
846,Two_Story_1946_and_Newer,Residential_Low_Density,68.0,8935.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2002.0,2002.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0.0,831.0,831.0,GasA,Excellent,Y,SBrkr,831.0,829.0,0.0,1660.0,0,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,2,493.0,Typical,Typical,Paved,144.0,68.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2009.0,WD ,Normal,-93.689431,42.016862,195000.0
847,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,67.0,9808.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2002.0,2002.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,110.0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0.0,785.0,1573.0,GasA,Excellent,Y,SBrkr,1573.0,0.0,0.0,1573.0,1,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,2,544.0,Typical,Typical,Paved,0.0,72.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,3,2009.0,WD ,Normal,-93.691175,42.016399,227000.0
848,Two_Story_1946_and_Newer,Residential_Low_Density,79.0,12420.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2001.0,2001.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0.0,278.0,944.0,GasA,Excellent,Y,SBrkr,944.0,896.0,0.0,1840.0,1,0,2,1,3,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,2,622.0,Typical,Typical,Paved,0.0,45.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2009.0,WD ,Normal,-93.689438,42.01571,230000.0
849,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,67.0,16285.0,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2001.0,2002.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0.0,1413.0,1413.0,GasA,Excellent,Y,SBrkr,1430.0,0.0,0.0,1430.0,0,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,2,605.0,Typical,Typical,Paved,0.0,33.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2009.0,WD ,Normal,-93.689942,42.016551,187100.0
850,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65.0,10739.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2002.0,2001.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0.0,172.0,1431.0,GasA,Excellent,Y,SBrkr,1444.0,0.0,0.0,1444.0,1,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,2,577.0,Typical,Typical,Paved,144.0,40.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2009.0,WD ,Normal,-93.691672,42.01613,203000.0
851,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75.0,11166.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2001.0,2001.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,Good,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0.0,1468.0,1492.0,GasA,Excellent,Y,SBrkr,1492.0,0.0,0.0,1492.0,0,0,2,0,3,1,Good,6,Typ,1,Typical,Attchd,RFn,2,608.0,Typical,Typical,Paved,0.0,114.0,0.0,0.0,168.0,0.0,No_Pool,No_Fence,None,0.0,7,2009.0,WD ,Family,-93.688628,42.015713,201000.0
852,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60.0,8430.0,Pave,No_Alley_Access,Regular,HLS,AllPub,Inside,Mod,College_Creek,Norm,Norm,OneFam,One_Story,Average,Average,1978.0,1978.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,136.0,Typical,Typical,CBlock,Good,Typical,No,Rec,6,Unf,0.0,424.0,1040.0,GasA,Typical,Y,SBrkr,1040.0,0.0,0.0,1040.0,0,0,2,0,3,1,Typical,5,Typ,0,No_Fireplace,No_Garage,No_Garage,0,0.0,No_Garage,No_Garage,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,8,2009.0,WD ,Normal,-93.686916,42.021384,124000.0
853,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0.0,16269.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,Average,1978.0,1978.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,Typical,Typical,BrkTil,Good,Typical,Av,GLQ,3,Unf,0.0,282.0,907.0,GasA,Typical,Y,SBrkr,907.0,0.0,0.0,907.0,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,Unf,1,343.0,Typical,Typical,Paved,72.0,0.0,0.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,None,0.0,7,2009.0,WD ,Normal,-93.687212,42.020087,140000.0
854,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,76.0,6950.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,Good,1979.0,1979.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,40.0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,BLQ,72.0,132.0,914.0,GasA,Typical,Y,SBrkr,914.0,0.0,0.0,914.0,1,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Attchd,Unf,2,444.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,10,2009.0,WD ,Normal,-93.687219,42.019184,134900.0
855,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,61.0,8800.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,Good,1977.0,2008.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,Typical,Typical,CBlock,Good,Typical,Mn,LwQ,4,Rec,144.0,364.0,1040.0,GasA,Typical,Y,SBrkr,1040.0,0.0,0.0,1040.0,0,0,2,0,3,1,Good,5,Typ,0,No_Fireplace,Detchd,Unf,2,484.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,288.0,0.0,No_Pool,No_Fence,None,0.0,9,2009.0,WD ,Normal,-93.685068,42.019697,150500.0
856,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0.0,7000.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,Very_Good,1978.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,90.0,Good,Good,CBlock,Typical,Typical,No,ALQ,1,Unf,0.0,218.0,864.0,GasA,Excellent,Y,SBrkr,864.0,0.0,0.0,864.0,1,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,Unf,1,336.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,Good_Wood,None,0.0,7,2009.0,WD ,Normal,-93.684887,42.019548,136500.0
857,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0.0,9286.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Mod,College_Creek,Norm,Norm,OneFam,One_Story,Average,Good,1977.0,1989.0,Gable,CompShg,HdBoard,Plywood,None,0.0,Typical,Typical,CBlock,Good,Good,Av,ALQ,1,Unf,0.0,1072.0,1268.0,GasA,Typical,Y,SBrkr,1268.0,0.0,0.0,1268.0,0,0,1,1,3,1,Good,5,Typ,0,No_Fireplace,Detchd,Unf,1,252.0,Typical,Typical,Paved,173.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,10,2009.0,WD ,Normal,-93.684954,42.019691,143500.0
858,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,36.0,15523.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,Above_Average,1972.0,1972.0,Gable,CompShg,HdBoard,Plywood,None,0.0,Typical,Typical,CBlock,Typical,Typical,Av,BLQ,2,Unf,0.0,404.0,864.0,GasA,Excellent,Y,SBrkr,864.0,0.0,0.0,864.0,1,0,1,0,3,1,Typical,5,Typ,1,Fair,Attchd,Unf,1,338.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,8,2009.0,WD ,Normal,-93.683157,42.020666,133500.0
859,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60.0,7200.0,Pave,No_Alley_Access,Regular,Low,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,Average,1972.0,1972.0,Hip,CompShg,MetalSd,MetalSd,None,0.0,Typical,Typical,CBlock,Typical,Typical,Av,Rec,6,Unf,0.0,117.0,894.0,GasA,Typical,Y,SBrkr,894.0,0.0,0.0,894.0,0,0,1,0,2,1,Typical,6,Typ,0,No_Fireplace,Detchd,RFn,2,600.0,Typical,Typical,Paved,215.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,9,2009.0,WD ,Normal,-93.683159,42.020991,123000.0
860,Split_Foyer,Residential_Low_Density,60.0,7200.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,SFoyer,Average,Very_Good,1972.0,2003.0,Gable,CompShg,WdShing,HdBoard,None,0.0,Typical,Good,CBlock,Good,Typical,Av,GLQ,3,Unf,0.0,108.0,768.0,GasA,Good,Y,SBrkr,768.0,0.0,0.0,768.0,0,1,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,Fin,1,396.0,Typical,Typical,Paved,192.0,0.0,0.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,None,0.0,4,2009.0,WD ,Normal,-93.68317,42.021788,133900.0
