,Unnamed: 0,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_sizes,ride_date
1339,1339,15 minutes,5,Powell St BART Station (Market St at 5th St),122,19th St at Mission St,1122,Subscriber,1987,Female,29.0,2019-12-14
1340,1340,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),97,14th St at Mission St,2058,Subscriber,1990,Female,26.0,2017-06-26
1341,1341,4 minutes,3,Powell St BART Station (Market St at 4th St),61,Howard St at 8th St,5163,Subscriber,1987,Male,26.0,2018-03-09
1342,1342,17 minutes,16,Steuart St at Market St,370,Jones St at Post St,1106,Subscriber,1961,Male,27.0,2018-06-01
1343,1343,9 minutes,22,Howard St at Beale St,6,The Embarcadero at Sansome St,1667,Subscriber,1985,Male,27.0,2017-10-09
1344,1344,3 minutes,16,Steuart St at Market St,28,The Embarcadero at Bryant St,4629,Subscriber,1981,Male,29.0,2019-04-24
1345,1345,13 minutes,3,Powell St BART Station (Market St at 4th St),350,8th St at Brannan St,673,Subscriber,1987,Female,29.0,2017-11-16
1346,1346,9 minutes,16,Steuart St at Market St,92,Mission Bay Kids Park,4725,Subscriber,1986,Male,26.0,2019-01-27
1347,1347,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),36,Folsom St at 3rd St,1620,Subscriber,1994,Male,27.0,2017-09-18
1348,1348,14 minutes,5,Powell St BART Station (Market St at 5th St),134,Valencia St at 24th St,5028,Subscriber,1981,Female,26.0,2017-05-30
1349,1349,7 minutes,3,Powell St BART Station (Market St at 4th St),42,San Francisco City Hall (Polk St at Grove St),119,Customer,1990,Male,29.0,2019-05-26
1350,1350,12 minutes,22,Howard St at Beale St,350,8th St at Brannan St,563,Subscriber,1987,Male,26.0,2019-10-05
1351,1351,6 minutes,16,Steuart St at Market St,324,Union Square (Powell St at Post St),4654,Subscriber,1971,Male,27.0,2018-05-26
1352,1352,3 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),8,The Embarcadero at Vallejo St,439,Subscriber,1984,Female,26.0,2019-03-13
1353,1353,4 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,5338,Subscriber,1977,Male,26.0,2018-05-01
1354,1354,19 minutes,21,Montgomery St BART Station (Market St at 2nd St),134,Valencia St at 24th St,179,Subscriber,1986,Male,26.0,2017-12-21
1355,1355,6 minutes,16,Steuart St at Market St,323,Broadway at Kearny,4745,Subscriber,1976,Other,26.0,2017-03-15
1356,1356,16 minutes,16,Steuart St at Market St,53,Grove St at Divisadero,5110,Subscriber,1990,Male,26.0,2019-09-21
1357,1357,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),91,Berry St at King St,5249,Subscriber,1993,Male,27.0,2019-06-20
1358,1358,23 minutes,3,Powell St BART Station (Market St at 4th St),107,17th St at Dolores St,2882,Subscriber,1985,Male,26.0,2018-06-17
1359,1359,21 minutes,21,Montgomery St BART Station (Market St at 2nd St),134,Valencia St at 24th St,5476,Subscriber,1986,Other,26.0,2018-06-17
1360,1360,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),93,4th St at Mission Bay Blvd S,5532,Subscriber,1986,Male,26.0,2017-04-24
1361,1361,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),343,Bryant St at 2nd St,5564,Subscriber,1982,Male,27.0,2017-05-28
1362,1362,2 minutes,30,San Francisco Caltrain (Townsend St at 4th St),364,China Basin St at 3rd St,4737,Subscriber,1981,Male,26.0,2018-08-10
1363,1363,13 minutes,5,Powell St BART Station (Market St at 5th St),74,Laguna St at Hayes St,3474,Customer,1989,Male,27.0,2017-08-22
1364,1364,12 minutes,22,Howard St at Beale St,350,8th St at Brannan St,3370,Subscriber,1985,Male,26.0,2019-09-21
1365,1365,17 minutes,81,Berry St at 4th St,369,Hyde St at Post St,4956,Subscriber,1991,Female,27.0,2018-10-02
1366,1366,5 minutes,3,Powell St BART Station (Market St at 4th St),349,Howard St at Mary St,2464,Subscriber,1999,Male,26.0,2018-07-04
1367,1367,4 minutes,5,Powell St BART Station (Market St at 5th St),34,Father Alfred E Boeddeker Park,2138,Subscriber,1971,Male,26.0,2018-03-22
1368,1368,16 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),74,Laguna St at Hayes St,4747,Subscriber,1980,Male,27.0,2018-02-17
1369,1369,14 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),323,Broadway at Kearny,5009,Subscriber,1967,Female,29.0,2017-05-22
1370,1370,10 minutes,3,Powell St BART Station (Market St at 4th St),92,Mission Bay Kids Park,5460,Subscriber,1990,Female,26.0,2017-06-09
1371,1371,18 minutes,21,Montgomery St BART Station (Market St at 2nd St),355,23rd St at Tennessee St,5132,Subscriber,1994,Male,27.0,2017-11-08
1372,1372,21 minutes,5,Powell St BART Station (Market St at 5th St),375,Grove St at Masonic Ave,5505,Subscriber,1999,Female,26.0,2017-07-24
1373,1373,21 minutes,5,Powell St BART Station (Market St at 5th St),375,Grove St at Masonic Ave,5133,Subscriber,1999,Male,26.0,2017-10-19
1374,1374,6 minutes,3,Powell St BART Station (Market St at 4th St),42,San Francisco City Hall (Polk St at Grove St),1118,Subscriber,1960,Male,26.0,2018-04-29
1375,1375,12 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),58,Market St at 10th St,4744,Subscriber,1993,Male,27.0,2018-11-06
1376,1376,41 minutes,22,Howard St at Beale St,70,Central Ave at Fell St,4450,Subscriber,1986,Male,26.0,2018-10-07
1377,1377,15 minutes,5,Powell St BART Station (Market St at 5th St),129,Harrison St at 20th St,3405,Customer,1988,Male,26.0,2019-05-22
1378,1378,29 minutes,81,Berry St at 4th St,6,The Embarcadero at Sansome St,1012,Subscriber,1986,Male,26.0,2017-12-19
1379,1379,15 minutes,21,Montgomery St BART Station (Market St at 2nd St),355,23rd St at Tennessee St,5277,Subscriber,1994,Male,27.0,2018-08-08
1380,1380,22 minutes,30,San Francisco Caltrain (Townsend St at 4th St),74,Laguna St at Hayes St,2374,Customer,1978,Male,27.0,2017-09-30
1381,1381,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),321,5th St at Folsom,2790,Subscriber,1996,Male,26.0,2019-04-27
1382,1382,9 minutes,22,Howard St at Beale St,349,Howard St at Mary St,634,Subscriber,1991,Female,27.0,2019-11-17
1383,1383,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),19,Post St at Kearny St,764,Subscriber,1983,Male,26.0,2017-05-05
1384,1384,1 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),1900,Subscriber,1978,Male,26.0,2018-08-06
1385,1385,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),75,Market St at Franklin St,3400,Subscriber,1990,Male,27.0,2019-11-26
1386,1386,7 minutes,16,Steuart St at Market St,323,Broadway at Kearny,5465,Subscriber,1987,Male,27.0,2018-03-01
1387,1387,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),321,5th St at Folsom,4445,Subscriber,1988,Male,26.0,2018-01-31
1388,1388,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),364,China Basin St at 3rd St,5422,Subscriber,1995,Female,27.0,2018-06-06
1389,1389,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,3594,Subscriber,1987,Male,29.0,2018-11-26
1390,1390,22 minutes,16,Steuart St at Market St,96,Dolores St at 15th St,5193,Subscriber,1982,Male,26.0,2017-08-13
1391,1391,1 minutes,21,Montgomery St BART Station (Market St at 2nd St),21,Montgomery St BART Station (Market St at 2nd St),5476,Subscriber,1979,Male,26.0,2018-03-31
1392,1392,8 minutes,5,Powell St BART Station (Market St at 5th St),75,Market St at Franklin St,3115,Subscriber,1978,Female,29.0,2018-04-02
1393,1393,2 minutes,30,San Francisco Caltrain (Townsend St at 4th St),92,Mission Bay Kids Park,2721,Subscriber,1988,Male,27.0,2019-04-28
1394,1394,5 minutes,5,Powell St BART Station (Market St at 5th St),62,Victoria Manalo Draves Park,2474,Subscriber,1983,Male,27.0,2018-05-30
1395,1395,2 minutes,81,Berry St at 4th St,80,Townsend St at 5th St,2634,Subscriber,1987,Male,26.0,2018-05-26
1396,1396,13 minutes,5,Powell St BART Station (Market St at 5th St),126,Esprit Park,5343,Subscriber,1983,Male,26.0,2017-09-05
1397,1397,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),78,Folsom St at 9th St,316,Subscriber,1992,Male,27.0,2019-10-20
1398,1398,7 minutes,5,Powell St BART Station (Market St at 5th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4445,Subscriber,1987,Male,26.0,2019-06-15
1399,1399,15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,3402,Subscriber,1989,Male,26.0,2019-02-08
1400,1400,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),3,Powell St BART Station (Market St at 4th St),2882,Subscriber,1978,Male,26.0,2018-12-19
1401,1401,4 minutes,5,Powell St BART Station (Market St at 5th St),321,5th St at Folsom,1188,Subscriber,1968,Male,27.0,2018-01-06
1402,1402,20 minutes,22,Howard St at Beale St,355,23rd St at Tennessee St,1417,Customer,1995,Male,27.0,2019-07-11
1403,1403,7 minutes,81,Berry St at 4th St,22,Howard St at Beale St,563,Subscriber,1985,Male,26.0,2017-01-25
1404,1404,3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),50,2nd St at Townsend St,1213,Subscriber,1990,Male,27.0,2019-08-15
1405,1405,12 minutes,22,Howard St at Beale St,284,Yerba Buena Center for the Arts (Howard St at 3rd St),3392,Customer,1985,Female,27.0,2017-06-17
1406,1406,14 minutes,3,Powell St BART Station (Market St at 4th St),4,Cyril Magnin St at Ellis St,858,Subscriber,1968,Other,27.0,2019-07-26
1407,1407,5 minutes,81,Berry St at 4th St,104,4th St at 16th St,1909,Subscriber,1987,Male,26.0,2019-08-07
1408,1408,15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),323,Broadway at Kearny,5294,Subscriber,1991,Female,27.0,2018-09-02
1409,1409,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),284,Yerba Buena Center for the Arts (Howard St at 3rd St),2035,Subscriber,1988,Male,27.0,2017-05-17
1410,1410,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),36,Folsom St at 3rd St,5374,Subscriber,1973,Male,26.0,2019-03-16
1411,1411,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),75,Market St at Franklin St,5253,Subscriber,1986,Male,26.0,2017-12-05
1412,1412,13 minutes,21,Montgomery St BART Station (Market St at 2nd St),5,Powell St BART Station (Market St at 5th St),5505,Subscriber,1999,Female,26.0,2018-01-12
1413,1413,20 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),56,Koshland Park,5416,Subscriber,1989,Male,26.0,2017-03-19
1414,1414,20 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),126,Esprit Park,5383,Customer,1979,Female,29.0,2017-03-05
1415,1415,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),42,San Francisco City Hall (Polk St at Grove St),5163,Subscriber,1991,Male,26.0,2018-10-17
1416,1416,10 minutes,16,Steuart St at Market St,49,S Park St at 3rd St,5188,Subscriber,1990,Male,27.0,2018-03-05
1417,1417,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,2663,Subscriber,1987,Male,26.0,2017-03-04
1418,1418,2 minutes,22,Howard St at Beale St,23,The Embarcadero at Steuart St,1529,Subscriber,1980,Male,26.0,2018-02-14
1419,1419,15 minutes,22,Howard St at Beale St,116,Mississippi St at 17th St,3216,Subscriber,1970,Male,26.0,2018-06-05
1420,1420,11 minutes,81,Berry St at 4th St,22,Howard St at Beale St,3551,Subscriber,1979,Female,26.0,2018-11-13
1421,1421,11 minutes,5,Powell St BART Station (Market St at 5th St),52,McAllister St at Baker St,5140,Subscriber,1993,Male,29.0,2018-11-14
1422,1422,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),350,8th St at Brannan St,1473,Subscriber,1994,Female,29.0,2017-12-24
1423,1423,18 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),371,Lombard St at Columbus Ave,5024,Subscriber,1984,Male,29.0,2019-12-27
1424,1424,10 minutes,81,Berry St at 4th St,61,Howard St at 8th St,5282,Subscriber,1990,Female,27.0,2019-12-23
1425,1425,10 minutes,81,Berry St at 4th St,130,22nd St Caltrain Station,980,Customer,1992,Female,27.0,2018-03-27
1426,1426,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),99,Folsom St at 15th St,5319,Subscriber,1991,Male,26.0,2020-01-13
1427,1427,15 minutes,22,Howard St at Beale St,60,8th St at Ringold St,3248,Subscriber,1995,Female,29.0,2017-10-21
1428,1428,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),5277,Subscriber,1954,Male,27.0,2018-05-23
1429,1429,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),78,Folsom St at 9th St,4404,Subscriber,1994,Male,26.0,2019-02-18
1430,1430,22 minutes,21,Montgomery St BART Station (Market St at 2nd St),105,16th St at Prosper St,320,Subscriber,1992,Male,27.0,2019-01-04
1431,1431,29 minutes,30,San Francisco Caltrain (Townsend St at 4th St),133,Valencia St at 22nd St,5345,Subscriber,1987,Male,26.0,2019-06-08
1432,1432,28 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),133,Valencia St at 22nd St,5344,Subscriber,1980,Male,29.0,2017-05-12
1433,1433,15 minutes,21,Montgomery St BART Station (Market St at 2nd St),74,Laguna St at Hayes St,2753,Subscriber,1991,Female,26.0,2018-07-28
1434,1434,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),79,7th St at Brannan St,5340,Subscriber,1975,Male,26.0,2017-02-10
1435,1435,11 minutes,3,Powell St BART Station (Market St at 4th St),76,McCoppin St at Valencia St,1134,Subscriber,1963,Male,26.0,2017-07-03
1436,1436,9 minutes,81,Berry St at 4th St,343,Bryant St at 2nd St,3462,Subscriber,1980,Male,29.0,2018-10-31
1437,1437,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),9,Broadway at Battery St,5009,Subscriber,1984,Male,29.0,2019-03-09
1438,1438,3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),50,2nd St at Townsend St,3432,Subscriber,1988,Male,29.0,2018-12-02
1439,1439,23 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),134,Valencia St at 24th St,5400,Subscriber,1983,Male,26.0,2018-12-06
1440,1440,5 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,5560,Subscriber,1987,Female,29.0,2019-07-15
1441,1441,26 minutes,30,San Francisco Caltrain (Townsend St at 4th St),134,Valencia St at 24th St,4988,Subscriber,1989,Female,27.0,2019-05-01
1442,1442,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),369,Hyde St at Post St,5175,Subscriber,1992,Male,29.0,2019-01-06
1443,1443,18 minutes,21,Montgomery St BART Station (Market St at 2nd St),355,23rd St at Tennessee St,2310,Subscriber,1984,Male,27.0,2019-01-04
1444,1444,18 minutes,21,Montgomery St BART Station (Market St at 2nd St),126,Esprit Park,1105,Subscriber,1985,Male,26.0,2017-03-02
1445,1445,3 minutes,81,Berry St at 4th St,93,4th St at Mission Bay Blvd S,1689,Subscriber,1992,Female,27.0,2017-02-26
1446,1446,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),60,8th St at Ringold St,793,Subscriber,1983,Female,26.0,2019-05-05
1447,1447,11 minutes,16,Steuart St at Market St,93,4th St at Mission Bay Blvd S,2559,Subscriber,1979,Male,26.0,2017-08-27
1448,1448,9 minutes,3,Powell St BART Station (Market St at 4th St),350,8th St at Brannan St,5410,Customer,1986,Male,29.0,2018-09-04
1449,1449,17 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),141,Valencia St at Cesar Chavez St,5245,Subscriber,1983,Female,26.0,2018-02-04
1450,1450,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,5097,Subscriber,1988,Female,27.0,2019-03-07
1451,1451,22 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),119,18th St at Noe St,4816,Subscriber,1982,Male,26.0,2019-08-29
1452,1452,14 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),55,Webster St at Grove St,4408,Subscriber,1984,Female,27.0,2018-04-28
1453,1453,11 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),2409,Subscriber,1972,Male,29.0,2017-06-02
1454,1454,10 minutes,22,Howard St at Beale St,81,Berry St at 4th St,5282,Subscriber,1996,Male,27.0,2018-08-05
1455,1455,18 minutes,5,Powell St BART Station (Market St at 5th St),129,Harrison St at 20th St,2360,Subscriber,1986,Female,26.0,2018-10-05
1456,1456,11 minutes,22,Howard St at Beale St,345,Hubbell St at 16th St,5423,Subscriber,1991,Male,26.0,2018-07-21
1457,1457,15 minutes,5,Powell St BART Station (Market St at 5th St),20,Mechanics Monument Plaza (Market St at Bush St),2727,Customer,1989,Other,26.0,2017-09-15
1458,1458,13 minutes,21,Montgomery St BART Station (Market St at 2nd St),115,Jackson Playground,2564,Subscriber,1985,Male,27.0,2017-02-06
1459,1459,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),24,Spear St at Folsom St,5374,Subscriber,1991,Male,26.0,2019-12-02
1460,1460,15 minutes,22,Howard St at Beale St,355,23rd St at Tennessee St,4373,Subscriber,1986,Male,29.0,2017-05-31
1461,1461,5 minutes,81,Berry St at 4th St,104,4th St at 16th St,3643,Subscriber,1992,Female,26.0,2017-03-06
1462,1462,13 minutes,5,Powell St BART Station (Market St at 5th St),55,Webster St at Grove St,5028,Subscriber,1991,Female,26.0,2019-02-23
1463,1463,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),4,Cyril Magnin St at Ellis St,4982,Subscriber,1990,Female,27.0,2017-04-25
1464,1464,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),61,Howard St at 8th St,4940,Subscriber,1982,Male,27.0,2018-06-21
1465,1465,7 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,5465,Subscriber,1997,Male,27.0,2019-07-09
1466,1466,12 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),114,Rhode Island St at 17th St,5459,Subscriber,1973,Male,29.0,2017-04-06
1467,1467,9 minutes,5,Powell St BART Station (Market St at 5th St),55,Webster St at Grove St,3663,Subscriber,1992,Male,26.0,2017-03-09
1468,1468,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,5577,Subscriber,1989,Female,27.0,2017-04-30
1469,1469,11 minutes,16,Steuart St at Market St,81,Berry St at 4th St,2366,Subscriber,1987,Male,26.0,2018-01-07
1470,1470,17 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),131,22nd St at Dolores St,5373,Subscriber,1982,Male,26.0,2018-12-03
1471,1471,13 minutes,5,Powell St BART Station (Market St at 5th St),76,McCoppin St at Valencia St,2761,Subscriber,1977,Male,26.0,2017-08-11
1472,1472,8 minutes,81,Berry St at 4th St,89,Division St at Potrero Ave,2634,Subscriber,1995,Male,26.0,2018-05-10
1473,1473,12 minutes,22,Howard St at Beale St,77,11th St at Natoma St,5082,Subscriber,1984,Male,26.0,2019-07-04
1474,1474,12 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),1213,Subscriber,1965,Female,27.0,2017-11-26
1475,1475,19 minutes,21,Montgomery St BART Station (Market St at 2nd St),123,Folsom St at 19th St,1488,Customer,1987,Male,27.0,2018-10-08
1476,1476,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),3,Powell St BART Station (Market St at 4th St),1134,Subscriber,1987,Male,26.0,2017-09-15
1477,1477,19 minutes,21,Montgomery St BART Station (Market St at 2nd St),114,Rhode Island St at 17th St,1195,Subscriber,1978,Male,29.0,2018-12-14
